CLOS_YM,JHNT_MBN,JHNT_CTN,JHCR_DE,JHNT_CLOS_DE,FRFT_AFTR_JHNT_REQR_DYCT,JHNT_RQUT_CHNL_SECD,INFO_OTPB_GRAD_CD,MDTN_HOPE_GRD_CD,IDIF_AOFR_YN,EMAIL_RCYN,EMPL_STLE_CD,DSPT_LABR_YN,COMM_WAGE_TYCD,HOPE_WAGE_SM_AMT,AFIV_RDJT_PSBL_YN,HOPE_JSCD1,HOPE_JSCD2,HOPE_JSCD3,HPAR_CD1,HPAR_CD2,HPAR_CD3,CYC1,CARR_MYCT1,CYC2,CARR_MYCT2,CYC3,CARR_MYCT3,ACCR_STCD,ACCR_CD,DRV_PSBL_YN,AGE,SAEIL_CNTC_AGRE_YN,SHRS_IDIF_AOFR_YN,SULC_IDIF_AOFR_YN,IDIF_IQRY_AGRE_YN,DLY_LABR_HOPE_YN,RQAG_HOPE_YN,SHSY_YN,MDTN_HOPE_YN,JHNT_PPOS_CD,SXDS_CD,SMS_RCYN,EMAIL_OTPB_YN,MPNO_OTPB_YN,MAJR_CD1,BFR_WTM6_JHCR_CT,BFR_UEPS_RECP_CT,UEPS_RECP_YN,BFR_EJAP_CT,SFID_WRTN_AFTR_ELPS_DYCT,SFID_IEM_NUM,SFID_LTTR_NUM,BFR_PSIS_ELPS_DYCT,BFR_RLTY_SNSC,BFR_IVTG_SNSC,BFR_ARTY_SNSC,BFR_SCTY_SNSC,BFR_EPTY_SNSC,BFR_CSTP_SNSC,BFR_INTS_CD2,AREA_CD,HPAR_CSCY_SCOR,BFR_OCTR_YN,BFR_OCTR_CT,KECO_CD1,OCTR_HOPE_JSFC_CSCY_SCOR1,OCTR_HOPE_JSFC_CSCY_SCOR2,IPS_IRDS_NMPR,JBHT_NMPR,RCIT_NMPR,JO_DRNG_RATE,AVG_OTIO_MYAV_RMNT_AMT,AVG_HOPE_WAGE_SM_AMT,CRQF_CT,ETL_DT,MAKE_DT,ACQ_180_YN,ACQ_DT,MATCH_L_YN,MATCH_M_YN,MATCH_S_YN,LAST_JSCD,EMPN_DE,LAST_FRFT_DE
2021-12,1894816491309,4684945187071,2021-05-27,2021-01-14,3,온라인,예,불필요,예,예,기간의 정함이 없는 근로계약,예,일용,91,아니요,136,322,435,34249,66163,58590,82,81,36,14,1,92,재학,고등학교,예,6,아니요,아니요,아니요,예,아니요,예,예,아니요,구직급여,남,아니요,아니요,아니요,999,67,9,35,95,202,67,92,361,92,17,18,94,97,22,IS,13715,시군구 일치,아니요,69,8920,중분류 일치,중분류 일치,31,30,71,0.692,97,14,51,2021-09-13 13:47:25,2024-02-18 02:58:53,1,2022-10-03 13:09:56,1,1,0,741,2025-05-24,2022-06-30
2021-09,4535349601592,9979542979276,2023-04-07,2020-10-16,35,온라인,예,필요,예,예,기간제근로계약,예,상용,60,아니요,764,197,388,30612,56345,39787,64,69,41,73,85,76,재학,고등학교,아니요,71,아니요,아니요,아니요,예,아니요,아니요,예,예,구직급여,여,예,아니요,아니요,761,60,72,85,67,206,81,63,65,4,85,60,70,93,24,IS,48483,시도 일치,예,79,4958,중분류 일치,대분류 일치,56,87,26,0.182,24,3,75,2025-07-16 12:57:22,2024-03-26 04:36:31,1,2022-05-24 17:33:47,1,1,0,417,2024-09-24,2021-11-19
2021-12,3879635920060,2609775123244,2021-09-07,2021-02-27,23,온라인,예,필요,예,예,파견근로계약,아니요,상용,89,아니요,178,444,566,54169,98758,67415,55,29,74,77,52,90,중퇴,(2/4년제) 대학,예,41,예,예,예,아니요,아니요,아니요,예,예,구직급여,여,예,예,아니요,558,31,84,18,15,152,60,63,170,13,48,31,33,55,67,CA,49361,시군구 일치,아니요,61,3033,소분류 일치,대분류 일치,69,59,77,0.218,80,86,38,2020-03-11 01:42:42,2025-04-06 19:04:42,0,2023-03-31 14:03:44,1,0,0,694,2025-02-08,2025-09-10
2024-08,5558042385201,3395209173595,2023-12-09,2022-02-10,91,오프라인,예,불필요,예,아니요,기간제근로계약,아니요,상용,88,예,827,145,618,74634,32643,24437,96,34,5,49,34,73,재학,(2/4년제) 대학,예,30,예,아니요,예,예,예,예,예,예,직업훈련,여,아니요,예,예,722,56,56,46,2,49,66,64,287,29,59,77,54,95,53,IS,48099,시군구 일치,아니요,32,3910,대분류 일치,중분류 일치,85,45,42,0.798,65,65,62,2020-09-16 01:42:46,2021-11-11 19:22:13,1,2025-08-17 10:02:15,1,0,1,963,2020-05-22,2022-05-29
2021-10,2935451560793,6812237016581,2023-09-25,2023-03-25,14,오프라인,예,필요,아니요,예,파견근로계약,예,상용,30,예,415,765,420,44212,54447,33398,23,56,2,53,18,49,중퇴,4년제 대학,아니요,28,예,예,아니요,아니요,예,예,아니요,예,직업훈련,여,아니요,예,아니요,765,28,67,98,16,185,69,28,300,12,82,9,49,2,59,CA,24859,시군구 일치,예,87,6446,대분류 일치,소분류 일치,40,32,45,0.512,90,34,65,2023-10-17 05:07:59,2021-02-19 20:51:33,0,2025-05-12 20:50:53,1,0,0,595,2024-08-04,2024-09-29
2022-11,9973593811934,7755383595394,2021-07-10,2025-02-22,86,온라인,아니요,불필요,아니요,아니요,기간의 정함이 없는 근로계약,아니요,일용,49,아니요,251,144,503,23130,59109,10613,57,13,65,15,67,60,재학,(2/4년제) 대학,예,24,아니요,예,아니요,아니요,예,예,아니요,아니요,직업훈련,여,예,아니요,예,935,84,38,91,28,157,7,97,85,95,66,77,73,87,30,IS,31316,시군구 일치,아니요,36,1844,소분류 일치,대분류 일치,28,64,45,0.449,44,70,73,2020-04-23 20:59:49,2021-09-07 22:53:10,1,2022-11-04 06:33:01,0,0,0,843,2024-01-18,2021-07-09
2020-12,3944568408220,6959880850589,2022-05-20,2020-10-03,74,오프라인,아니요,필요,아니요,예,기간의 정함이 없는 근로계약,아니요,상용,51,아니요,593,209,487,56482,58173,34196,40,84,98,57,24,70,졸업,고등학교,예,51,아니요,아니요,아니요,예,예,아니요,예,예,구직급여,여,예,아니요,아니요,535,22,13,39,42,149,73,81,192,14,69,83,57,24,58,IS,86171,시도 일치,예,56,2185,소분류 일치,대분류 일치,19,59,77,0.079,5,9,1,2023-10-03 07:12:05,2025-09-01 23:44:32,1,2021-10-22 02:41:53,0,0,0,843,2025-07-15,2023-04-22
2023-03,6564955868315,5248458968218,2022-04-16,2023-04-10,80,고용24,아니요,필요,예,예,기간의 정함이 없는 근로계약,아니요,상용,46,아니요,791,897,524,79636,36619,18198,33,25,38,15,5,91,재학,(2/4년제) 대학,아니요,99,아니요,예,아니요,아니요,아니요,아니요,아니요,아니요,구직급여,남,예,아니요,예,164,27,3,70,62,9,35,77,243,25,22,12,84,2,27,IS,99622,시군구 일치,아니요,91,8695,중분류 일치,소분류 일치,58,67,36,0.172,12,28,11,2021-03-28 07:28:37,2021-08-05 00:32:34,0,2024-08-10 20:17:42,1,1,0,287,2024-05-12,2023-01-07
2025-05,4670783374970,2226178919998,2022-04-12,2021-01-12,24,고용24,아니요,필요,예,예,기간제근로계약,아니요,일용,1,예,374,537,442,16707,89259,81348,83,32,76,64,59,96,중퇴,4년제 대학,예,51,아니요,예,아니요,예,아니요,예,예,아니요,직업훈련,남,아니요,예,아니요,678,65,3,74,58,79,39,41,341,96,64,26,72,96,57,CA,60021,시도 일치,아니요,45,6499,소분류 일치,대분류 일치,65,68,82,0.188,79,88,80,2020-12-13 07:37:14,2024-03-29 06:25:57,0,2022-01-26 21:10:00,0,0,0,806,2021-01-16,2024-07-22
2022-10,1587440693287,1069057458414,2021-06-23,2022-09-19,28,온라인,아니요,불필요,예,아니요,기간제근로계약,아니요,상용,58,예,529,361,782,81174,59185,11415,75,71,81,84,30,100,중퇴,고등학교,아니요,70,예,아니요,예,아니요,예,아니요,아니요,예,취업알선,남,아니요,아니요,아니요,880,39,87,71,12,125,15,35,112,61,72,53,35,1,79,IS,22880,시군구 일치,예,70,4193,대분류 일치,중분류 일치,3,81,5,0.322,58,21,56,2023-03-11 08:44:01,2021-09-07 13:53:27,0,2022-10-25 09:12:01,0,1,1,618,2021-05-27,2020-10-12
2022-04,8753667335138,1493062147669,2022-05-08,2021-08-09,31,오프라인,예,불필요,아니요,예,기간제근로계약,예,일용,25,예,778,672,840,58317,41243,40809,100,61,49,46,21,31,중퇴,고등학교,아니요,73,예,예,예,예,예,아니요,아니요,아니요,직업훈련,여,아니요,예,예,200,41,62,34,69,280,18,45,13,0,94,50,98,71,38,CA,65093,시도 일치,아니요,81,2363,소분류 일치,소분류 일치,5,87,74,0.055,64,65,4,2021-11-30 04:45:26,2023-04-08 14:15:14,1,2021-06-16 08:13:51,0,0,1,749,2020-02-16,2025-03-23
2021-06,4491587705336,9623623570546,2023-02-24,2022-04-17,51,온라인,아니요,불필요,예,예,기간제근로계약,예,일용,11,아니요,151,495,736,79312,12939,59151,85,77,63,68,55,6,재학,4년제 대학,아니요,44,예,아니요,아니요,예,예,예,아니요,아니요,구직급여,여,예,예,아니요,127,20,26,64,11,199,67,75,153,3,40,69,17,70,42,CA,23172,시도 일치,아니요,61,4234,대분류 일치,중분류 일치,21,44,75,0.058,13,71,78,2022-12-21 20:53:15,2024-01-07 11:26:51,0,2023-11-17 05:52:43,1,1,0,595,2020-04-08,2022-08-21
2021-08,4164214783453,1381989324206,2023-06-12,2024-05-23,83,오프라인,아니요,필요,아니요,예,파견근로계약,예,일용,36,예,196,916,813,95300,77497,52600,35,96,76,62,4,12,재학,4년제 대학,아니요,18,예,예,아니요,예,예,예,예,예,직업훈련,여,예,아니요,아니요,865,15,92,15,26,100,28,14,229,96,69,1,49,54,11,CA,26220,시도 일치,아니요,92,1078,중분류 일치,소분류 일치,95,48,32,0.867,83,41,30,2022-02-21 03:34:13,2024-05-19 00:57:31,1,2024-11-28 05:37:01,1,1,1,635,2021-06-26,2025-03-23
2025-08,1199348598020,2959381354615,2024-04-05,2025-06-15,15,온라인,예,불필요,예,아니요,기간제근로계약,예,일용,15,예,817,473,107,81768,61343,37685,49,37,97,43,47,95,중퇴,4년제 대학,아니요,33,아니요,예,아니요,아니요,아니요,아니요,아니요,아니요,직업훈련,여,아니요,아니요,아니요,728,11,52,51,64,270,49,78,71,0,48,84,49,39,81,IS,70695,시군구 일치,예,44,3203,소분류 일치,소분류 일치,20,58,48,0.514,28,18,48,2022-03-27 17:49:33,2024-12-16 00:14:18,0,2024-05-01 20:58:58,1,1,1,680,2023-06-22,2022-11-02
2020-10,6002939350019,4266268569371,2023-02-08,2020-05-20,59,오프라인,예,불필요,예,예,기간의 정함이 없는 근로계약,아니요,일용,1,아니요,571,472,917,94288,18457,98489,75,31,74,55,11,14,재학,4년제 대학,아니요,100,예,예,아니요,아니요,아니요,아니요,예,예,구직급여,남,예,아니요,아니요,493,68,34,0,83,62,24,19,113,33,10,76,37,57,78,IS,61319,시도 일치,예,70,5328,소분류 일치,중분류 일치,82,20,90,0.813,78,54,92,2022-09-08 17:18:50,2021-04-08 09:20:45,0,2022-07-15 14:19:57,0,1,0,578,2021-10-14,2025-04-15
2023-03,9625769332467,3670209562584,2020-08-27,2024-01-16,69,온라인,아니요,불필요,예,예,기간의 정함이 없는 근로계약,아니요,상용,27,아니요,675,118,343,49180,61299,54582,80,36,72,47,79,87,졸업,(2/4년제) 대학,아니요,23,아니요,아니요,아니요,아니요,예,아니요,아니요,예,직업훈련,남,아니요,아니요,아니요,838,11,8,4,79,88,89,68,195,48,46,69,33,16,44,IS,25267,시군구 일치,예,82,8329,대분류 일치,중분류 일치,64,99,98,0.749,38,46,83,2023-03-22 08:21:52,2022-01-29 20:33:09,1,2022-09-04 15:39:01,0,0,0,142,2020-01-20,2021-11-26
2022-09,9482483394572,1586299445801,2023-03-28,2022-05-05,10,오프라인,예,필요,예,예,기간제근로계약,아니요,일용,63,예,946,268,983,72558,89814,89302,81,36,57,42,10,59,중퇴,(2/4년제) 대학,예,26,아니요,예,아니요,아니요,아니요,예,아니요,예,구직급여,여,예,아니요,아니요,982,88,30,96,33,254,44,85,197,64,65,14,82,22,38,CA,96944,시도 일치,예,66,9732,중분류 일치,중분류 일치,87,3,78,0.192,20,31,89,2023-01-26 08:24:29,2022-09-20 20:55:46,0,2020-11-10 14:12:34,1,1,1,513,2025-02-26,2020-07-11
2025-07,2805162357180,8999157186741,2023-01-26,2023-05-04,63,고용24,예,필요,아니요,아니요,기간제근로계약,예,일용,93,예,299,251,764,16000,54564,31103,74,30,78,86,28,48,재학,(2/4년제) 대학,예,98,아니요,예,아니요,아니요,예,예,아니요,아니요,취업알선,여,예,예,예,915,75,73,61,75,167,66,87,178,11,7,82,61,42,29,CA,54015,시도 일치,아니요,74,7300,중분류 일치,중분류 일치,88,42,27,0.351,43,46,91,2020-03-01 01:39:44,2020-11-23 05:50:56,1,2021-09-19 04:48:38,0,0,0,314,2022-12-05,2024-06-22
